sofifa_id,short_name,primary_position,role_group,overall,club_name,league_name,nationality_name,PTS
261509,Á. Lezama,CB,DEF,56,AC Mineros de Guayana,Venezuelan Primera División,Venezuela,38.1
257529,H. Al Abdan,LM,MID,54,Al Hazem,Saudi Abdul L. Jameel League,Saudi Arabia,38.1
253080,A. Al Enazi,CAM,MID,53,Al Faisaly,Saudi Abdul L. Jameel League,Saudi Arabia,38.1
190870,J. Boye,CB,DEF,73,Al Fayha,Saudi Abdul L. Jameel League,Ghana,38.099999999999994
207753,Oh Ban Suk,CB,DEF,68,Incheon United FC,Korean K League 1,Korea Republic,38.099999999999994
210134,M. Al Fatil,CB,DEF,66,Al Nassr,Saudi Abdul L. Jameel League,Saudi Arabia,38.099999999999994
229724,M. Lund,CB,DEF,64,IFK Norrköping,Swedish Allsvenskan,Denmark,38.099999999999994
221525,S. Nelson,CB,DEF,61,Northampton Town,English League Two,England,38.099999999999994
250966,A. Bogusz,LB,DEF,60,Radomiak Radom,Polish T-Mobile Ekstraklasa,Poland,38.099999999999994
257250,L. Carlius,CM,MID,52,Mjällby AIF,Swedish Allsvenskan,Sweden,38.099999999999994
264023,B. Archbold,RM,MID,51,Newcastle Jets,Australian Hyundai A-League,Australia,38.099999999999994
244383,M. Burda,CB,DEF,74,Dynamo Kyiv,Ukrainian Premier League,Ukraine,38.050000000000004
258308,O. Tymchyk,RB,DEF,72,Dynamo Kyiv,Ukrainian Premier League,Ukraine,38.050000000000004
199238,Yun Young Sun,CB,DEF,67,Suwon FC,Korean K League 1,Korea Republic,38.050000000000004
257298,A. Koç,LB,DEF,59,Çaykur Rizespor,Turkish Süper Lig,Turkey,38.050000000000004
261505,B. Ruiz,LB,DEF,58,Aragua Fútbol Club,Venezuelan Primera División,Venezuela,38.050000000000004
235729,D. Bates,CB,DEF,68,Aberdeen,Scottish Premiership,Scotland,38.05
200793,C. Robertson,CB,DEF,67,Portsmouth,English League One,Scotland,38.05
248810,R. Takao,RB,DEF,65,Gamba Osaka,Japanese J. League Division 1,Japan,38.05
236579,B. Chorbadzhiyski,CB,DEF,63,PGE FKS Stal Mielec,Polish T-Mobile Ekstraklasa,Bulgaria,38.05
263300,D. O'Connor,CB,DEF,62,Motherwell,Scottish Premiership,Republic of Ireland,38.05
224307,T. Watson,RWB,DEF,61,Milton Keynes Dons,English League One,England,38.05
251918,A. Matos,CB,DEF,61,AC Mineros de Guayana,Venezuelan Primera División,Venezuela,38.05
210206,A. Majrashi,RB,DEF,60,Al Tai,Saudi Abdul L. Jameel League,Saudi Arabia,38.05
247308,J. Nelson,LB,DEF,60,FC Dallas,USA Major League Soccer,United States,38.05
242199,C. McVey,RB,DEF,58,IF Elfsborg,Swedish Allsvenskan,Sweden,38.05
258617,J. Ngouabi,CB,DEF,58,Stade Malherbe Caen,French Ligue 2,France,38.05
223091,R. Donelon,LB,DEF,57,Sligo Rovers,Rep. Ireland Airtricity League,Republic of Ireland,38.05
263832,E. Spago,CB,DEF,54,Seraing,Belgian Jupiler Pro League,Belgium,38.05
245153,N. Wood,CB,DEF,62,Hibernian,Scottish Premiership,England,38.00000000000001
234184,T. Koga,LB,DEF,68,Kashiwa Reysol,Japanese J. League Division 1,Japan,38.0
216666,A. González,CB,DEF,66,Club Sporting Cristal,Peruvian Primera División,Uruguay,38.0
259818,A. Gutiérrez,LB,DEF,65,Universidad Técnica de Cajamarca,Peruvian Primera División,Peru,38.0
208944,N. Knight-Percival,CB,DEF,62,Tranmere Rovers,English League Two,England,38.0
255956,J. Waterman,CB,DEF,62,Club de Foot Montréal,USA Major League Soccer,Canada,38.0
262926,T. Sechelmann,LB,DEF,61,1. FC Magdeburg,German 3. Bundesliga,Germany,38.0
259828,J. Rugel,CB,DEF,60,Club Universitario de Deportes,Peruvian Primera División,Peru,38.0
260277,D. Oroz,CB,DEF,60,Vitesse,Holland Eredivisie,Croatia,38.0
242801,M. Taylor,CB,DEF,58,Rochdale,English League Two,England,38.0
262385,F. Freissegger,RB,DEF,58,SK Austria Klagenfurt,Austrian Football Bundesliga,Austria,38.0
261693,K. Rad,CB,DEF,56,Sporting Kansas City,USA Major League Soccer,United States,38.0
235573,M. Godinho,RB,DEF,62,Vancouver Whitecaps FC,USA Major League Soccer,Canada,37.95
252866,Carreira,RB,DEF,62,CD Mirandés,Spanish Segunda División,Spain,37.95
263379,L. Ivkic,CB,DEF,60,FK Austria Wien,Austrian Football Bundesliga,Austria,37.95
253801,A. Farreras,CB,DEF,56,Aragua Fútbol Club,Venezuelan Primera División,Venezuela,37.95
263599,P. Zaidan,LB,DEF,56,Nîmes Olympique,French Ligue 2,Guinea,37.95
245040,Jiang Shenglong,CB,DEF,55,Chongqing Liangjiang Athletic,Chinese Super League,China PR,37.95
163587,K. Schmeichel,GK,GK,85,Leicester City,English Premier League,Denmark,37.949999999999996
233486,R. Le Normand,CB,DEF,78,Real Sociedad,Spain Primera Division,France,37.949999999999996
198904,G. Hanley,CB,DEF,75,Norwich City,English Premier League,Scotland,37.949999999999996
192317,J. Steer,GK,GK,72,Aston Villa,English Premier League,England,37.949999999999996
199568,K. Lamprou,GK,GK,72,PEC Zwolle,Holland Eredivisie,Greece,37.949999999999996
203357,D. Potts,LB,DEF,67,Luton Town,English League Championship,England,37.949999999999996
238389,B. Wilmot,CB,DEF,67,Stoke City,English League Championship,England,37.949999999999996
183499,Y. Amankwah,CB,DEF,66,Stabæk Fotball,Norwegian Eliteserien,Norway,37.949999999999996
205863,B. Diallo,CB,DEF,64,FC U Craiova 1948,Romanian Liga I,France,37.949999999999996
236009,C. John,LB,DEF,62,Doncaster Rovers,English League One,England,37.949999999999996
241035,J. Dinzeyi,CB,DEF,60,Carlisle United,English League Two,England,37.949999999999996
247125,Z. Bassong,LWB,DEF,60,Club de Foot Montréal,USA Major League Soccer,Canada,37.949999999999996
255998,J. Quiñonez,CB,DEF,60,Barcelona Sporting Club,Ecuadorian Serie A,Ecuador,37.949999999999996
231093,J. Patiño,CB,DEF,66,Club Cerro Porteño,Paraguayan Primera División,Paraguay,37.900000000000006
236244,T. Sibbick,CB,DEF,66,Barnsley,English League Championship,England,37.900000000000006
203189,V. Ljung,LB,DEF,61,Halmstads BK,Swedish Allsvenskan,Sweden,37.900000000000006
264540,E. Lalchhanchhuaha,CAM,MID,47,NorthEast United FC,Indian Super League,India,37.900000000000006
216245,L. Cárdenas,GK,GK,70,CF Monterrey,Mexican Liga MX,Mexico,37.9
234291,L. Väisänen,CB,DEF,65,IF Elfsborg,Swedish Allsvenskan,Finland,37.9
247459,S. Nealis,CB,DEF,64,New York Red Bulls,USA Major League Soccer,United States,37.9
245126,M. Grabowski,LWB,DEF,62,Bruk-Bet Termalica Nieciecza,Polish T-Mobile Ekstraklasa,Poland,37.9
247333,A. Mikkelsen,CAM,MID,62,Tromsø IL,Norwegian Eliteserien,Norway,37.9
240604,M. Clark,RWB,DEF,61,Accrington Stanley,English League One,Wales,37.9
253969,L. Hjelde,CB,DEF,60,Leeds United,English Premier League,Norway,37.9
255384,O. Vanegas,CB,DEF,60,Deportivo Toluca,Mexican Liga MX,Colombia,37.9
243042,N. Kastenhofer,CB,DEF,59,Hallescher FC,German 3. Bundesliga,Germany,37.9
255798,J. Sagredo,CB,DEF,65,Club The Strongest,Liga de Fútbol Profesional Boliviano,Bolivia,37.85000000000001
189690,Guaita,GK,GK,80,Crystal Palace,English Premier League,Spain,37.85
219852,A. Ferrari,CB,DEF,70,U.C. Sampdoria,Italian Serie A,Italy,37.85
219941,G. Castellón,GK,GK,68,CD Huachipato,Chilian Campeonato Nacional,Chile,37.85
262562,Rafael Santos,CB,DEF,66,APOEL Nicosia FC,Cypriot First Division,Brazil,37.85
226628,E. Šipović,CB,DEF,65,Kerala Blasters FC,Indian Super League,Bosnia and Herzegovina,37.85
244537,M. Naderi,LB,DEF,65,Altay SK,Turkish Süper Lig,Iran,37.85
254176,A. Deneumostier,CB,DEF,65,FBC Melgar,Peruvian Primera División,Peru,37.85
203264,S. Wootton,CB,DEF,64,Morecambe,English League One,England,37.85
191006,A. Golec,CB,DEF,62,Macarthur FC,Australian Hyundai A-League,Australia,37.85
237779,T. Yamashita,CB,DEF,62,Kashiwa Reysol,Japanese J. League Division 1,Japan,37.85
252547,R. Adebisi,RB,DEF,61,Crewe Alexandra,English League One,England,37.85
253840,D. Valdés,GK,GK,61,Deportivo Táchira FC,Venezuelan Primera División,Venezuela,37.85
254870,Lee Pung Yeon,CB,DEF,58,Suwon Samsung Bluewings,Korean K League 1,Korea Republic,37.85
261640,J. Baptiste,CB,DEF,57,West Ham United,English Premier League,England,37.85
242874,Yang Fan,CB,DEF,55,Beijing Guoan FC,Chinese Super League,China PR,37.85
263157,Y. Djiga,CB,DEF,55,FC Basel 1893,Swiss Super League,Burkina Faso,37.85
252489,M. Kana,CDM,MID,67,RSC Anderlecht,Belgian Jupiler Pro League,Belgium,37.849999999999994
263568,M. Grudziński,LB,DEF,59,Radomiak Radom,Polish T-Mobile Ekstraklasa,Poland,37.849999999999994
252246,N. Gahlot,LB,DEF,54,Jamshedpur FC,Indian Super League,India,37.849999999999994
215570,G. Rea,CDM,MID,69,Luton Town,English League Championship,Republic of Ireland,37.800000000000004
208917,K. Al Ghamdi,RB,DEF,67,Al Shabab,Saudi Abdul L. Jameel League,Saudi Arabia,37.800000000000004
189391,Juanan,CB,DEF,65,Hyderabad FC,Indian Super League,Spain,37.800000000000004
234639,S. Johansen,CB,DEF,62,Motherwell,Scottish Premiership,Norway,37.800000000000004
262968,A. Brown,LB,DEF,54,FC Lausanne-Sport,Swiss Super League,England,37.800000000000004
255274,D. Tursunov,CB,DEF,64,Chongqing Liangjiang Athletic,Chinese Super League,Uzbekistan,37.8
226561,J. McMillan,LB,DEF,62,Livingston FC,Scottish Premiership,Scotland,37.8
251539,B. Lambert,CB,DEF,61,KAS Eupen,Belgian Jupiler Pro League,Belgium,37.8
263928,Yuri,LWB,DEF,60,FC Lugano,Swiss Super League,Brazil,37.8
252078,S. Loric,LB,DEF,59,FC Lorient,French Ligue 1,France,37.8
258421,C. Amzar,LB,DEF,56,FC Dinamo 1948 Bucureşti,Romanian Liga I,Romania,37.8
259989,E. Kurtulus,RB,DEF,56,Halmstads BK,Swedish Allsvenskan,Sweden,37.8
262223,J. Kleeberg,LB,DEF,56,Eintracht Braunschweig,German 3. Bundesliga,Germany,37.8
255659,B. Mæland,CB,DEF,54,Odds BK,Norwegian Eliteserien,Norway,37.8
175934,K. Steppe,GK,GK,67,Sint-Truidense VV,Belgian Jupiler Pro League,Belgium,37.75
242562,J. van der Werff,CB,DEF,64,SC Paderborn 07,German 2. Bundesliga,Switzerland,37.75
242720,G. Smith,CB,DEF,64,Sporting Kansas City,USA Major League Soccer,United States,37.75
250955,J. Stanišić,RB,DEF,64,FC Bayern München,German 1. Bundesliga,Croatia,37.75
245233,M. Steinwender,CB,DEF,63,TSV Egger Glas Hartberg,Austrian Football Bundesliga,Austria,37.75
223852,F. Rawson,CB,DEF,62,Mansfield Town,English League Two,England,37.75
238197,S. Bone,CB,DEF,60,St. Patrick's Athletic,Rep. Ireland Airtricity League,England,37.75
259299,J. Siebert,CB,DEF,60,Fortuna Düsseldorf,German 2. Bundesliga,Germany,37.75
239859,Li Hailong,RB,DEF,58,Shandong Taishan,Chinese Super League,China PR,37.75
257339,A. Mosór,CB,DEF,55,Piast Gliwice,Polish T-Mobile Ekstraklasa,Poland,37.75
257936,Song Yue,CB,DEF,50,Tianjin Jinmen Tiger FC,Chinese Super League,China PR,37.75
238263,F. Knudsen,CB,DEF,65,SK Brann,Norwegian Eliteserien,Norway,37.74999999999999
242500,A. Benga,CB,DEF,65,AFC UTA Arad,Romanian Liga I,Romania,37.74999999999999
226650,Kim Won Gun,CB,DEF,61,FC Seoul,Korean K League 1,Korea Republic,37.74999999999999
239800,S. Sessegnon,RB,DEF,66,Fulham,English League Championship,England,37.7
213090,T. Al Absi,CB,DEF,65,Al Ahli,Saudi Abdul L. Jameel League,Saudi Arabia,37.7
240008,A. Papadopoulos,CDM,MID,64,Borussia Dortmund II,German 3. Bundesliga,Germany,37.7
259581,Sergio Barcia,CB,DEF,62,Granada CF,Spain Primera Division,Spain,37.7
252472,A. Moralez,CB,DEF,57,Club Independiente Santa Fe,Colombian Liga Postobón,Colombia,37.7
259807,D. Agrón,CB,DEF,62,La Equidad,Colombian Liga Postobón,Colombia,37.699999999999996
213667,D. Conroy,CB,DEF,61,Swindon Town,English League Two,England,37.699999999999996
257005,N. Vouilloz,CB,DEF,57,Servette FC,Swiss Super League,Switzerland,37.699999999999996
256791,Lee Jin Yong,CDM,MID,51,Daegu FC,Korean K League 1,Korea Republic,37.699999999999996
263685,C. Taylor,CB,DEF,56,West Bromwich Albion,English League Championship,England,37.650000000000006
203161,M. Franke,CB,DEF,71,Hannover 96,German 2. Bundesliga,Germany,37.65
259524,Aitor Paredes,CB,DEF,62,Athletic Club de Bilbao,Spain Primera Division,Spain,37.65
262021,O. Stanisic,CB,DEF,62,Varbergs BoIS FC,Swedish Allsvenskan,Sweden,37.65
243045,A. Al Khatib,CB,DEF,60,Ettifaq FC,Saudi Abdul L. Jameel League,Saudi Arabia,37.65
263890,M. Ram,CB,DEF,56,Wycombe Wanderers,English League One,England,37.65
251283,R. Burke,LB,DEF,55,Mansfield Town,English League Two,Republic of Ireland,37.65
215565,M. Miazga,CB,DEF,72,Deportivo Alavés,Spain Primera Division,United States,37.6
194678,A. Eastham,CB,DEF,64,Salford City,English League Two,England,37.6
206170,J. Turnbull,CB,DEF,64,Salford City,English League Two,England,37.6
255524,Danny Henriques,CB,DEF,63,Belenenses SAD,Portuguese Liga ZON SAGRES,Portugal,37.6
230068,D. Duhaney,RWB,DEF,62,Stoke City,English League Championship,England,37.6
232674,F. Ghazi,LB,DEF,62,Ettifaq FC,Saudi Abdul L. Jameel League,Saudi Arabia,37.6
246991,L. Scales,CB,DEF,62,Celtic,Scottish Premiership,Republic of Ireland,37.6
262634,A. Thaqi,CB,DEF,60,Borussia Dortmund II,German 3. Bundesliga,Germany,37.6
262141,A. Calut,LB,DEF,58,Standard de Liège,Belgian Jupiler Pro League,Belgium,37.6
261120,S. Pungi,CB,DEF,57,Pohang Steelers,Korean K League 1,Angola,37.6
261507,J. González,CB,DEF,57,AC Mineros de Guayana,Venezuelan Primera División,Venezuela,37.6
264362,Dinpuia,CB,DEF,54,Jamshedpur FC,Indian Super League,India,37.6
169623,P. Hartley,CB,DEF,66,Jamshedpur FC,Indian Super League,England,37.599999999999994
236445,J. Kabongo,CB,DEF,62,Randers FC,Danish Superliga,Denmark,37.599999999999994
259908,W. Vargas,RB,DEF,62,Guayaquil City FC,Ecuadorian Serie A,Ecuador,37.599999999999994
260477,N. Harriel,RB,DEF,59,Philadelphia Union,USA Major League Soccer,United States,37.599999999999994
217841,M. Schultz,CB,DEF,66,Eintracht Braunschweig,German 3. Bundesliga,Germany,37.550000000000004
235600,B. Al Mutairi,LB,DEF,63,Al Fayha,Saudi Abdul L. Jameel League,Saudi Arabia,37.550000000000004
261675,B. Traoré,CB,DEF,60,Stade Malherbe Caen,French Ligue 2,France,37.550000000000004
243530,Mujaid,CB,DEF,71,KRC Genk,Belgian Jupiler Pro League,Spain,37.55
228699,D. Wouters,CDM,MID,69,FC Schalke 04,German 2. Bundesliga,Belgium,37.55
248470,J. Handl,CB,DEF,67,FK Austria Wien,Austrian Football Bundesliga,Austria,37.55
261069,Cacá,CB,DEF,67,Tokushima Vortis,Japanese J. League Division 1,Brazil,37.55
238375,J. Sagredo,LB,DEF,66,Club The Strongest,Liga de Fútbol Profesional Boliviano,Bolivia,37.55
255285,A. Șeroni,CB,DEF,66,FC Botoşani,Romanian Liga I,Romania,37.55
262353,G. Sangaré,CDM,MID,63,US Quevilly Rouen Métropole,French Ligue 2,Burkina Faso,37.55
263686,A. Mitchell,CB,DEF,59,Leyton Orient,English League Two,England,37.55
206077,H. Douglas,CB,DEF,57,Drogheda United,Rep. Ireland Airtricity League,Republic of Ireland,37.55
252906,H. Perritt,RWB,DEF,56,Accrington Stanley,English League One,England,37.55
253031,E. Vanspaul,CDM,MID,56,Chennaiyin FC,Indian Super League,India,37.55
260856,Y. Funabashi,CDM,MID,54,Kashima Antlers,Japanese J. League Division 1,Japan,37.55
263802,A. Powell,LWB,DEF,54,Peterborough United,English League Championship,England,37.55
259258,D. Salihovic,CM,MID,52,IFK Norrköping,Swedish Allsvenskan,Sweden,37.55
204234,Edgar Badia,GK,GK,79,Elche CF,Spain Primera Division,Spain,37.5
224348,L. Hoyos,GK,GK,74,Vélez Sarsfield,Argentina Primera División,Argentina,37.5
214404,V. Huerta,CB,DEF,70,Universidad Católica,Chilian Campeonato Nacional,Chile,37.5
233960,L. Mühl,CB,DEF,69,FK Austria Wien,Austrian Football Bundesliga,Germany,37.5
230325,Leandro Pestanha,CB,DEF,67,Cuiabá,Campeonato Brasileiro Série A,Brazil,37.5
259453,C. Lannert,RB,DEF,64,Sportclub Verl,German 3. Bundesliga,Germany,37.5
162512,S. Cuthbert,CB,DEF,63,Stevenage,English League Two,Scotland,37.5
243284,F. Winther,CB,DEF,62,FC Augsburg,German 1. Bundesliga,Denmark,37.5
224844,E. Ahumada,CB,DEF,60,CD Antofagasta,Chilian Campeonato Nacional,Chile,37.5
262534,J. Lewald,CB,DEF,60,FC Viktoria 1889 Berlin,German 3. Bundesliga,Germany,37.5
262768,M. Schleef,RWB,DEF,60,TSV Havelse,German 3. Bundesliga,Germany,37.5
198624,J. Shaughnessy,CB,DEF,65,St. Mirren,Scottish Premiership,Republic of Ireland,37.49999999999999
193041,K. Navas,GK,GK,88,Paris Saint-Germain,French Ligue 1,Costa Rica,37.45
162328,R. Pasveer,GK,GK,75,Ajax,Holland Eredivisie,Netherlands,37.45
258464,L. Lochoshvili,CB,DEF,68,RZ Pellets Wolfsberger AC,Austrian Football Bundesliga,Georgia,37.45
235277,R. Popa,CB,DEF,62,FC Dinamo 1948 Bucureşti,Romanian Liga I,Romania,37.45
262907,M. Gajić,CB,DEF,62,FC U Craiova 1948,Romanian Liga I,Serbia,37.45
225198,A. Al Habib,CB,DEF,60,Abha Club,Saudi Abdul L. Jameel League,Saudi Arabia,37.45
258243,G. Mensah,CB,DEF,60,Varbergs BoIS FC,Swedish Allsvenskan,Ghana,37.45
257865,J. Jones,CB,DEF,59,Barrow,English League Two,Wales,37.45
260531,L. Bodnar,CB,DEF,58,Perth Glory,Australian Hyundai A-League,Australia,37.45
247623,J. Ngakia,RB,DEF,69,Watford,English Premier League,England,37.449999999999996
251672,K. Al Khathlan,LB,DEF,63,Al Raed,Saudi Abdul L. Jameel League,Saudi Arabia,37.449999999999996
254841,K. Kurokawa,LB,DEF,63,Gamba Osaka,Japanese J. League Division 1,Japan,37.449999999999996
213893,L. John,CB,DEF,62,Sutton United,English League Two,England,37.449999999999996
246829,K. Iwatake,RB,DEF,61,Yokohama FC,Japanese J. League Division 1,Japan,37.449999999999996
247863,K. Takahata,CB,DEF,60,Oita Trinita,Japanese J. League Division 1,Japan,37.449999999999996
234997,R. Kanach,CDM,MID,59,Cracovia,Polish T-Mobile Ekstraklasa,Poland,37.449999999999996
257679,B. Mruk,CB,DEF,57,Pogoń Szczecin,Polish T-Mobile Ekstraklasa,Poland,37.449999999999996
260383,V. Lunddal,RB,DEF,56,BK Häcken,Swedish Allsvenskan,Iceland,37.449999999999996
260681,G. Asomani,CDM,MID,52,San Jose Earthquakes,USA Major League Soccer,Ghana,37.449999999999996
248265,R. Bheke,RB,DEF,60,Mumbai City FC,Indian Super League,India,37.400000000000006
232402,Kim Woo Suk,CB,DEF,57,Daegu FC,Korean K League 1,Korea Republic,37.400000000000006
193105,A. Areola,GK,GK,82,West Ham United,English Premier League,France,37.4
238370,M. Pongračić,CB,DEF,75,Borussia Dortmund,German 1. Bundesliga,Croatia,37.4
203137,R. Jansson,CB,DEF,69,Orlando City Soccer Club,USA Major League Soccer,Sweden,37.4
244490,J. Stanić,RB,DEF,66,SV Wehen Wiesbaden,German 3. Bundesliga,Croatia,37.4
255536,N. Geyrhofer,CB,DEF,66,SK Sturm Graz,Austrian Football Bundesliga,Austria,37.4
262566,F. Zabala,LB,DEF,66,APOEL Nicosia FC,Cypriot First Division,Argentina,37.4
252994,V. Karpov,CB,DEF,64,PFC CSKA Moscow,Russian Premier League,Russia,37.4
243133,J. Scally,RB,DEF,62,Borussia Mönchengladbach,German 1. Bundesliga,United States,37.4
251093,J. Longridge,LB,DEF,59,Livingston FC,Scottish Premiership,Scotland,37.4
258364,Ș. Bodișteanu,CAM,MID,56,FC Farul Constanța,Romanian Liga I,Romania,37.4
262248,K. Bracik,CB,DEF,54,Cracovia,Polish T-Mobile Ekstraklasa,Poland,37.4
183377,J. Nation,CB,DEF,68,Vålerenga Fotball,Norwegian Eliteserien,Norway,37.39999999999999
239752,S. Schäfer,CB,DEF,63,Sportclub Verl,German 3. Bundesliga,Germany,37.39999999999999
232746,Park Jeong Su,CB,DEF,62,Seongnam FC,Korean K League 1,Korea Republic,37.39999999999999
162220,S. Bolat,GK,GK,73,KAA Gent,Belgian Jupiler Pro League,Turkey,37.35
227766,L. Dvali,CB,DEF,68,Ferencvárosi TC,Hungarian Nemzeti Bajnokság I,Georgia,37.35
255939,Ž. Laci,CB,DEF,68,AEK Athens,Greek Super League,Slovenia,37.35
246390,S. Bjørshol,RB,DEF,66,Viking FK,Norwegian Eliteserien,Norway,37.35
262140,Carlos Domínguez,CB,DEF,66,RC Celta de Vigo,Spain Primera Division,Spain,37.35
238508,U. Fredriksen,CB,DEF,62,FK Haugesund,Norwegian Eliteserien,Norway,37.35
253585,F. Duclós,CB,DEF,58,Sport Huancayo,Peruvian Primera División,Peru,37.35
262731,C. Taylor,CB,DEF,58,Bristol Rovers,English League Two,England,37.35
263886,D. Devrani,CB,DEF,57,Chennaiyin FC,Indian Super League,India,37.35
257691,Liao Wei,CM,MID,48,Hebei FC,Chinese Super League,China PR,37.35
214365,M. Galain,CB,DEF,65,Club Deportivo Guabirá,Liga de Fútbol Profesional Boliviano,Uruguay,37.349999999999994
248052,R. Fernández,LB,DEF,64,Club Bolívar,Liga de Fútbol Profesional Boliviano,Bolivia,37.349999999999994
247836,D. Wilmering,LWB,DEF,61,Western Sydney Wanderers,Australian Hyundai A-League,Australia,37.349999999999994
263394,J. Affonso,CM,MID,48,Cerro Largo Fútbol Club,Uruguayan Primera División,Uruguay,37.349999999999994
214169,W. Tesillo,CB,DEF,75,Club León,Mexican Liga MX,Colombia,37.300000000000004
239928,T. Müller,CB,DEF,65,1. FC Magdeburg,German 3. Bundesliga,Germany,37.300000000000004
255407,M. Pabai,RB,DEF,60,PEC Zwolle,Holland Eredivisie,Netherlands,37.300000000000004
149697,M. McChrystal,CB,DEF,52,Derry City,Rep. Ireland Airtricity League,Northern Ireland,37.300000000000004
210385,Rui Silva,GK,GK,81,Real Betis Balompié,Spain Primera Division,Portugal,37.3
230165,Simão Donatinho,GK,GK,75,Sport Club Corinthians Paulista,Campeonato Brasileiro Série A,Brazil,37.3
169181,K. Vermeer,GK,GK,68,FC Cincinnati,USA Major League Soccer,Netherlands,37.3
230872,M. Svilar,GK,GK,68,SL Benfica,Portuguese Liga ZON SAGRES,Serbia,37.3
235514,S. Al Rubaie,CB,DEF,67,Ettifaq FC,Saudi Abdul L. Jameel League,Saudi Arabia,37.3
232636,R. Hatsuse,LB,DEF,66,Vissel Kobe,Japanese J. League Division 1,Japan,37.3
221906,C. Donaldson,CB,DEF,65,Ross County FC,Scottish Premiership,Scotland,37.3
210192,I. Al Zubaidi,LB,DEF,64,Al Tai,Saudi Abdul L. Jameel League,Saudi Arabia,37.3
226447,S. Echeverría,CB,DEF,64,Club Deportivo Jorge Wilstermann,Liga de Fútbol Profesional Boliviano,Argentina,37.3
